Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;129020
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PI;7810
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;RN;4980
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;1770
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;PR;77546
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;SC;450
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;17300
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;7670
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;246889
2022;6;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;S ;PR;1000
2022;6;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;SE;SP;35100
2022;6;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;GO;17082
2022;6;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;SE;MG;3380
2022;6;3016800048;R. A. LUQUEIS LUBRIFICANTES EIRELI;SE;SP;92960
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;74590
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;266225
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;86600
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;149967
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;217996
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;8800
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;550
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;227612
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;60572
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;44527
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;67730
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;104380
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;35990
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;88050
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;104620
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;82212
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;177791
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1377102
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;620887
2022;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;523742
2022;6;3017813592;LUCAS DIEGO BINATTI;CO;MS;35260
2022;6;3017813592;LUCAS DIEGO BINATTI;S ;PR;16230
2022;6;3017813592;LUCAS DIEGO BINATTI;SE;MG;149355
2022;6;3017813592;LUCAS DIEGO BINATTI;SE;RJ;3840
2022;6;3017813592;LUCAS DIEGO BINATTI;SE;SP;567949
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;DF;27780
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;197687
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MS;1680
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;6023
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;40
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;261040
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;10110
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;444171
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;308793
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;165805
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;340531
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;432660
2022;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1521305
2022;6;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;GO;3995
2022;6;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MS;1000
2022;6;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;PR;9820
2022;6;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;MG;19305
2022;6;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;SP;470323
2022;6;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;400525
2022;6;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;255468
2022;6;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;24800
2022;6;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;7318
2022;6;3028726412;TASA LUBRIFICANTES LTDA;N ;PA;4660
2022;6;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;31600
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;96970
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;357774
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;195110
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;85780
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;200
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;59870
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;6270
2022;6;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;11830
2022;6;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;102680
2022;6;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;123410
2022;6;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;678285
2022;6;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;968561
2022;6;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;875700
2022;6;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;CO;GO;410
2022;6;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;NE;BA;1540
2022;6;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;93296
2022;6;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;4780
2022;6;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;2034
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;138655
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;575190
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;739117
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;1075390
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;33800
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AM;14200
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;35000
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;596941
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;88219
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;132510
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;127295
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;752095
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;333686
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;289441
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;177139
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;286130
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;136920
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;180260
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;86440
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1677208
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;1062880
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;918637
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;507861
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1902994
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1102274
2022;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3785606
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;59506
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;113555
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;119230
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;253387
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;40249
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;142518
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;28600
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;108471
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;26700
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;639130
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;113212
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;17770
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;76560
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;178175
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;7090
2022;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;774205
2022;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;39040
2022;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;14740
2022;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;38340
2022;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;526383
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;75674
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;181817
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;60081
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;71441
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;63975
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;41002
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;129350
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;61530
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;60370
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;168297
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;93994
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;312656
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;158736
2022;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1935004
2022;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;27500
2022;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;15000
2022;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;MG;1797
2022;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;91512
2022;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;568213
2022;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;346595
2022;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;32920
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;GO;900
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;37150
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;N ;AM;800
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;429480
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;995177
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;474110
2022;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;SP;102500
2022;6;4008874903;A.S. SOUZA TRANSPORTES LTDA;S ;RS;90055
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;21525
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;589146
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;279390
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;615800
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;19930
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;RJ;281687
2022;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;117839
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;15648
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;42620
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;CE;160563
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;MA;14000
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;614492
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;49929
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;49000
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;86980
2022;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;988768
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;47755
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;3840
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;BA;200
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;40237
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;3860
2022;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;213098
2022;7;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;79800
2022;7;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;SC;200
2022;7;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;21326
2022;7;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;144174
2022;7;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CO;MT;939094
2022;7;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;823288
2022;7;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RO;109064
2022;7;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;221134
2022;7;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;MA;477000
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;CO;MS;400
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;AL;16730
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;126766
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PB;8320
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;228544
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PI;3870
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;RN;7370
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;3700
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;PR;84406
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;10850
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;4700
2022;7;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;249820
2022;7;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;SE;SP;29153
2022;7;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;GO;19670
2022;7;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;MT;7720
2022;7;3016800048;R. A. LUQUEIS LUBRIFICANTES EIRELI;SE;SP;122300
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;65500
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;215408
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;71000
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;117132
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;252906
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;12090
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;1000
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;244447
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;44663
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;59488
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;64670
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;41805
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;22310
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;90950
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;113071
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;85595
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;SC;360
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;297274
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1361331
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;607340
2022;7;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;458378
2022;7;3017813592;LUCAS DIEGO BINATTI;CO;GO;800
2022;7;3017813592;LUCAS DIEGO BINATTI;CO;MS;40620
2022;7;3017813592;LUCAS DIEGO BINATTI;S ;PR;18090
2022;7;3017813592;LUCAS DIEGO BINATTI;SE;MG;146570
2022;7;3017813592;LUCAS DIEGO BINATTI;SE;RJ;2950
2022;7;3017813592;LUCAS DIEGO BINATTI;SE;SP;431159
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;DF;17641
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;237071
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MS;410
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;37006
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;1870
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;225826
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;1150
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;CE;41775
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;16000
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;RN;7350
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;451078
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;261297
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;47970
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;297009
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;607720
2022;7;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1589450
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;GO;2800
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MS;2430
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;PR;33645
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;SC;1000
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;MG;11790
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;RJ;130
2022;7;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;SP;581269
2022;7;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;179122
2022;7;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;48618
2022;7;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;35876
2022;7;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;10257
2022;7;3028726412;TASA LUBRIFICANTES LTDA;N ;RO;350
2022;7;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;7940
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;800
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;255256
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;5650
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;18070
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;2060
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;RN;2900
2022;7;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;12600
2022;7;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;66997
2022;7;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;400
2022;7;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;182960
2022;7;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;433186
2022;7;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;1055603
2022;7;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;220604
2022;7;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;NE;BA;1990
2022;7;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;101030
2022;7;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;3347
2022;7;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;2220
2022;7;3043135517;RELUBRI COLETAS DE OLEOS LUBRIFICANTES LTDA;S ;PR;45034
2022;7;3043135517;RELUBRI COLETAS DE OLEOS LUBRIFICANTES LTDA;SE;SP;30775
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;137445
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;618916
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;643593
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;1019736
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;34330
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;27700
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;640211
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;99469
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;149445
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;132045
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;731506
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;322028
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;258923
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;150665
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;254521
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;140459
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;174205
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;116227
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1630232
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;946300
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;858875
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;427125
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1641941
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;973657
2022;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3752226
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;93822
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;15000
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;128414
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;135430
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;133338
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;4350
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;83383
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;137796
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;41180
2022;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;66140
